"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"11/19/2016","Eric Hoffmann","Texas","Office Supplies","Storage","Tennsco Lockers, Gray",100.704,6,-16.3644
"11/19/2016","Eric Hoffmann","Texas","Furniture","Furnishings","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,-0.7566
"11/19/2016","Eric Hoffmann","Texas","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,-17.248
"11/19/2016","Eric Hoffmann","Texas","Office Supplies","Fasteners","Staples",58.368,12,21.888
"11/19/2016","Eric Hoffmann","Texas","Office Supplies","Envelopes","Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,3,13.8267
"11/19/2016","Eric Hoffmann","Texas","Technology","Phones","invisibleSHIELD by ZAGG Smudge-Free Screen Protector",71.96,5,25.186
"11/19/2016","Eric Hoffmann","Texas","Office Supplies","Paper","Xerox 1905",10.368,2,3.6288
"11/19/2016","Eric Hoffmann","Texas","Office Supplies","Binders","Avery Hidden Tab Dividers for Binding Systems",1.192,2,-2.0264
"12/18/2017","Russell Applegate","California","Office Supplies","Binders","Binding Machine Supplies",46.672,2,16.3352
"12/18/2017","Russell Applegate","California","Furniture","Bookcases","Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,-12.6882
"12/18/2017","Russell Applegate","California","Technology","Accessories","Logitech Illuminated - Keyboard",119.98,2,57.5904
"7/22/2016","Dionis Lloyd","California","Office Supplies","Labels","Self-Adhesive Removable Labels",6.3,2,3.024
"9/4/2015","Christine Sundaresam","Georgia","Office Supplies","Paper","Xerox 1908",279.9,5,137.151
"9/4/2015","Christine Sundaresam","Georgia","Technology","Accessories","Logitech G19 Programmable Gaming Keyboard",619.95,5,111.591
"9/4/2015","Christine Sundaresam","Georgia","Office Supplies","Paper","Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2,2.0492
"9/4/2015","Christine Sundaresam","Georgia","Office Supplies","Envelopes","Security-Tint Envelopes",15.28,2,7.4872
"1/20/2014","Hunter Lopez","Arkansas","Technology","Phones","Apple iPhone 5C",699.93,7,181.9818
"1/20/2014","Hunter Lopez","Arkansas","Office Supplies","Art","Newell 351",22.96,7,6.6584
"1/20/2014","Hunter Lopez","Arkansas","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,11.58
"1/20/2014","Hunter Lopez","Arkansas","Office Supplies","Art","Newell 327",6.63,3,1.7901
"1/20/2014","Hunter Lopez","Arkansas","Office Supplies","Envelopes","Staple envelope",23.34,3,10.9698
"1/20/2014","Hunter Lopez","Arkansas","Furniture","Chairs","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",1067.94,3,224.2674
"3/2/2015","Pete Armstrong","Indiana","Office Supplies","Art","50 Colored Long Pencils",10.16,1,2.6416
"3/2/2015","Pete Armstrong","Indiana","Office Supplies","Envelopes","Brown Kraft Recycled Envelopes",101.88,6,50.94
"4/12/2016","Brian Dahlen","Virginia","Furniture","Tables","KI Adjustable-Height Table",343.92,4,75.6624
"4/12/2016","Brian Dahlen","Virginia","Office Supplies","Paper","Xerox 1945",40.99,1,20.0851
"4/12/2016","Brian Dahlen","Virginia","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes",63.9,5,28.755
"12/6/2016","Greg Guthrie","California","Office Supplies","Paper","Xerox 216",19.44,3,9.3312
"6/5/2016","Joni Sundaresam","Pennsylvania","Office Supplies","Storage","Eldon Base for stackable storage shelf, platinum",124.608,4,-23.364
"6/5/2016","Joni Sundaresam","Pennsylvania","Office Supplies","Labels","Avery 502",7.56,3,2.646
"12/11/2016","Lena Radford","Florida","Office Supplies","Storage","Steel Personal Filing/Posting Tote",85.224,3,7.4571
"11/12/2016","Frank Hawley","Indiana","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,129.384
"11/12/2016","Frank Hawley","Indiana","Office Supplies","Appliances","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",37.68,2,10.5504
"11/12/2016","Frank Hawley","Indiana","Office Supplies","Paper","Xerox 1896",19.98,2,8.991
"11/12/2016","Frank Hawley","Indiana","Office Supplies","Art","Newell 332",20.58,7,5.5566
"11/12/2016","Frank Hawley","Indiana","Office Supplies","Binders","Cardinal Slant-D Ring Binders",17.38,2,8.69
"9/29/2014","Arthur Prichep","California","Furniture","Furnishings","Luxo Professional Combination Clamp-On Lamps",204.6,2,53.196
"9/29/2014","Arthur Prichep","California","Office Supplies","Fasteners","Stockwell Push Pins",8.72,4,2.8776
"9/29/2014","Arthur Prichep","California","Office Supplies","Paper","Xerox 223",6.48,1,3.1104
"9/29/2014","Arthur Prichep","California","Technology","Machines","Star Micronics TSP800 TSP847IIU Receipt Printer",686.32,2,223.054
"9/29/2014","Arthur Prichep","California","Office Supplies","Storage","Fellowes Mobile File Cart, Black",62.18,1,16.7886
"4/4/2015","Nat Carroll","Michigan","Office Supplies","Appliances","Hoover Shoulder Vac Commercial Portable Vacuum",644.076,2,107.346
"4/4/2015","Nat Carroll","Michigan","Office Supplies","Fasteners","Staples",5.84,2,2.628
"4/4/2015","Nat Carroll","Michigan","Office Supplies","Binders","Acco Expandable Hanging Binders",12.76,2,5.8696
"4/4/2015","Nat Carroll","Michigan","Technology","Phones","Shocksock Galaxy S4 Armband",10.95,1,0.438
"4/4/2015","Nat Carroll","Michigan","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine",599.98,2,209.993
"5/8/2015","Claudia Bergmann","Ohio","Furniture","Furnishings","Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,1.2528
"12/31/2016","Kelly Lampkin","Nevada","Office Supplies","Art","Crayola Anti Dust Chalk, 12/Pack",3.64,2,1.638
"12/31/2016","Kelly Lampkin","Nevada","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'",159.768,7,53.9217
"12/20/2014","Penelope Sewall","Virginia","Office Supplies","Storage","SAFCO Commercial Wire Shelving, 72h",122.48,2,0
"12/20/2014","Penelope Sewall","Virginia","Furniture","Tables","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,493.7856
"12/20/2014","Penelope Sewall","Virginia","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders",62.31,3,29.2857
"12/20/2014","Penelope Sewall","Virginia","Furniture","Tables","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,100.122
"7/2/2016","George Bell","California","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs",195.184,1,19.5184
"6/29/2017","Alex Avila","Minnesota","Office Supplies","Appliances","Belkin 325VA UPS Surge Protector, 6'",362.94,3,90.735
"6/29/2017","Alex Avila","Minnesota","Office Supplies","Binders","Avery Binding System Hidden Tab Executive Style Index Sets",11.54,2,5.77
"9/1/2014","Larry Tron","California","Office Supplies","Art","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,15.6426
"3/3/2014","Anne Pryor","New York","Technology","Phones","PowerGen Dual USB Car Charger",9.99,1,4.5954
"3/3/2014","Anne Pryor","New York","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers",125.76,3,40.872
"3/3/2014","Anne Pryor","New York","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,9.1785
"5/4/2014","Paul MacIntyre","Michigan","Office Supplies","Binders","Fellowes Binding Cases",46.8,4,21.06
"11/2/2015","Kelly Collister","Washington","Technology","Accessories","Logitech K350 2.4Ghz Wireless Keyboard",447.93,9,49.2723
"12/8/2017","Delfina Latchford","New York","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,33.9388
"12/8/2017","Delfina Latchford","New York","Office Supplies","Storage","Safco Industrial Wire Shelving System",272.94,3,0
"12/8/2017","Delfina Latchford","New York","Office Supplies","Paper","Xerox 1996",19.44,3,9.3312
"12/8/2017","Delfina Latchford","New York","Office Supplies","Storage","Iris Project Case",31.92,4,8.2992
"3/10/2014","Scott Williamson","Michigan","Office Supplies","Paper","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,10.7424
"4/21/2014","Allen Armold","California","Office Supplies","Binders","ACCOHIDE Binder by Acco",16.52,5,5.5755
"10/22/2015","Liz Thompson","Illinois","Office Supplies","Binders","GBC Instant Report Kit",5.176,4,-7.764
"8/22/2015","Dave Poirier","New York","Office Supplies","Binders","Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112,6,16.2864
"8/29/2016","Adam Bellavance","New Hampshire","Office Supplies","Supplies","Acme Forged Steel Scissors with Black Enamel Handles",27.93,3,8.0997
"12/27/2014","Alyssa Tate","California","Office Supplies","Labels","Staple-on labels",11.56,4,5.4332
"12/1/2016","Joel Eaton","Maryland","Furniture","Chairs","Harbour Creations Steel Folding Chair",172.5,2,51.75
"12/1/2016","Joel Eaton","Maryland","Technology","Phones","JBL Micro Wireless Portable Bluetooth Speaker",179.97,3,44.9925
"4/24/2016","Cathy Armstrong","Texas","Technology","Accessories","Plantronics S12 Corded Telephone Headset System",258.696,3,64.674
"6/21/2014","Dave Brooks","New Jersey","Technology","Phones","Wireless Extenders zBoost YX545 SOHO Signal Booster",1322.93,7,357.1911
"6/21/2014","Dave Brooks","New Jersey","Office Supplies","Art","OIC #2 Pencils, Medium Soft",3.76,2,1.0904
"1/14/2017","Rob Beeghly","North Carolina","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,7.3386
"1/14/2017","Rob Beeghly","North Carolina","Technology","Phones","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4",7.92,5,0.693
"11/24/2014","Harold Ryan","Washington","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets",12.096,7,4.2336
"11/24/2014","Harold Ryan","Washington","Office Supplies","Storage","Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,9.7176
"11/24/2014","Harold Ryan","Washington","Office Supplies","Paper","Xerox 220",25.92,4,12.4416
"11/24/2014","Harold Ryan","Washington","Office Supplies","Storage","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,53.3466
"2/26/2017","Bradley Talbott","California","Office Supplies","Appliances","Kensington 6 Outlet Guardian Standard Surge Protector",81.92,4,22.1184
"2/26/2017","Bradley Talbott","California","Technology","Phones","Toshiba IPT2010-SD IP Telephone",889.536,8,66.7152
"2/26/2017","Bradley Talbott","California","Furniture","Chairs","GuestStacker Chair with Chrome Finish Legs",892.224,3,89.2224
"2/26/2017","Bradley Talbott","California","Office Supplies","Paper","Xerox 1908",223.92,4,109.7208
"2/26/2017","Bradley Talbott","California","Office Supplies","Paper","Xerox 1924",23.12,4,11.3288
"9/15/2015","Nat Gilpin","Florida","Office Supplies","Paper","Xerox 21",15.552,3,5.4432
"9/15/2015","Nat Gilpin","Florida","Furniture","Furnishings","Ultra Door Push Plate",15.712,4,2.5532
"9/15/2015","Nat Gilpin","Florida","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue",24.672,2,2.1588
"9/15/2015","Nat Gilpin","Florida","Furniture","Furnishings","Tenex ""The Solids"" Textured Chair Mats",55.968,1,-2.0988
"4/8/2016","Zuschuss Carroll","Texas","Technology","Accessories","Kensington Orbit Wireless Mobile Trackball for PC and Mac",431.928,9,64.7892
"4/8/2016","Zuschuss Carroll","Texas","Furniture","Chairs","Global Chrome Stack Chair",95.984,4,-4.1136
"4/8/2016","Zuschuss Carroll","Texas","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System",1088.792,4,-1850.9464
"7/18/2016","Linda Southworth","Colorado","Furniture","Chairs","Hon GuestStacker Chair",544.008,3,40.8006
"7/18/2016","Linda Southworth","Colorado","Office Supplies","Binders","Round Ring Binders",1.872,3,-1.4352
"7/18/2016","Linda Southworth","Colorado","Furniture","Chairs","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",854.352,3,10.6794
"7/18/2016","Linda Southworth","Colorado","Office Supplies","Storage","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0
"7/18/2016","Linda Southworth","Colorado","Office Supplies","Storage","Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,-33.804
"8/1/2017","Larry Hughes","North Carolina","Technology","Phones","Nortel Networks T7316 E Nt8 B27",271.96,5,16.9975
"7/14/2016","Steven Ward","New York","Office Supplies","Storage","Personal Folder Holder, Ebony",11.21,1,3.363
"7/14/2016","Steven Ward","New York","Office Supplies","Binders","Acco Hanging Data Binders",9.144,3,3.2004
"7/14/2016","Steven Ward","New York","Office Supplies","Fasteners","Ideal Clamps",14.07,7,6.8943
"7/14/2016","Steven Ward","New York","Office Supplies","Art","Newell 315",41.86,7,10.465
"7/14/2016","Steven Ward","New York","Office Supplies","Binders","Pressboard Data Binders by Wilson Jones",8.544,2,2.8836
"7/14/2016","Steven Ward","New York","Furniture","Bookcases","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",579.136,4,21.7176
"9/9/2017","Stefania Perrino","Pennsylvania","Furniture","Chairs","Global Low Back Tilter Chair",141.372,2,-48.4704
"9/9/2017","Stefania Perrino","Pennsylvania","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders",3.036,2,-2.3276
"9/9/2017","Stefania Perrino","Pennsylvania","Office Supplies","Binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,1,-3.6024
"9/9/2017","Stefania Perrino","Pennsylvania","Office Supplies","Art","Quartet Omega Colored Chalk, 12/Pack",4.672,1,1.5768
"9/9/2017","Stefania Perrino","Pennsylvania","Technology","Accessories","Microsoft Sculpt Comfort Mouse",95.88,3,28.764
"9/9/2017","Stefania Perrino","Pennsylvania","Furniture","Furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,1.7024
"9/9/2017","Stefania Perrino","Pennsylvania","Technology","Accessories","Plantronics S12 Corded Telephone Headset System",258.696,3,64.674
"9/9/2017","Stefania Perrino","Pennsylvania","Technology","Phones","Samsung Galaxy Note 2",1931.958,7,-386.3916
"7/12/2014","Ben Ferrer","California","Office Supplies","Storage","Fellowes Super Stor/Drawer",249.75,9,44.955
"7/12/2014","Ben Ferrer","California","Technology","Phones","GE DSL Phone Line Filter",255.936,8,28.7928
"12/4/2016","Becky Martin","New York","Furniture","Furnishings","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,20.4822
"12/4/2016","Becky Martin","New York","Technology","Accessories","Enermax Aurora Lite Keyboard",78.15,1,34.386
"12/4/2016","Becky Martin","New York","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets",1.728,1,0.6048
"12/4/2016","Becky Martin","New York","Office Supplies","Paper","Easy-staple paper",40.56,4,19.8744
"12/4/2016","Becky Martin","New York","Office Supplies","Storage","Carina Media Storage Towers in Natural & Black",182.94,3,3.6588
"12/4/2016","Becky Martin","New York","Office Supplies","Storage","Fellowes Econo/Stor Drawers",193.86,2,11.6316
"11/6/2017","Zuschuss Carroll","California","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,7.4872
"11/6/2017","Zuschuss Carroll","California","Furniture","Furnishings","Dax Clear Box Frame",8.73,1,2.9682
"11/6/2017","Zuschuss Carroll","California","Office Supplies","Art","SANFORD Liquid Accent Tank-Style Highlighters",5.68,2,1.7608
"10/31/2015","Kean Thornton","New York","Office Supplies","Art","Design Ebony Sketching Pencil",2.78,2,0.7228
"10/31/2015","Kean Thornton","New York","Office Supplies","Envelopes","Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,35.982
"5/30/2016","Brooke Gillingham","Ohio","Technology","Copiers","Canon Imageclass D680 Copier / Fax",839.988,2,69.999
"10/28/2016","Patrick Gardner","Florida","Furniture","Furnishings","24-Hour Round Wall Clock",47.952,3,13.7862
"10/28/2016","Patrick Gardner","Florida","Office Supplies","Binders","Large Capacity Hanging Post Binders",37.425,5,-29.94
"10/28/2016","Patrick Gardner","Florida","Furniture","Furnishings","Eldon Radial Chair Mat for Low to Medium Pile Carpets",63.968,2,0
"10/28/2016","Patrick Gardner","Florida","Furniture","Furnishings","Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,41.262
"8/11/2014","Greg Matthias","Washington","Furniture","Furnishings","Eldon Image Series Desk Accessories, Ebony",12.35,1,5.434
"8/11/2014","Greg Matthias","Washington","Office Supplies","Art","Sanford 52201 APSCO Electric Pencil Sharpener",40.97,1,10.6522
"8/11/2014","Greg Matthias","Washington","Office Supplies","Fasteners","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,10.7912
"8/29/2016","Meg O'Connel","New York","Technology","Phones","Samsung Replacement EH64AVFWE Premium Headset",22,4,5.5
"2/15/2016","Patrick Gardner","New York","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine",398.352,3,124.485
"2/15/2016","Patrick Gardner","New York","Office Supplies","Fasteners","Advantus Push Pins",8.72,4,3.5752
"5/14/2017","Eva Jacobs","Mississippi","Office Supplies","Envelopes","Fashion Color Clasp Envelopes",48.69,9,23.8581
"12/12/2014","Nora Preis","California","Furniture","Tables","Hon Non-Folding Utility Tables",764.688,6,95.586
"12/12/2014","Nora Preis","California","Furniture","Tables","Bretford Rectangular Conference Table Tops",3610.848,12,135.4068
"12/12/2014","Nora Preis","California","Furniture","Bookcases","Bestar Classic Bookcase",254.9745,3,11.9988
"12/18/2017","Doug Jacobs","New York","Office Supplies","Art","Staples in misc. colors",38.82,6,17.469
"12/18/2017","Doug Jacobs","New York","Furniture","Chairs","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",1141.938,9,139.5702
"12/18/2017","Doug Jacobs","New York","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",1704.56,13,511.368
